key,text,tag,file,type,protected_text,translated
AM_Execution_Blunt.rulePack.rulesStrings.1,"r_logentry->Performing a [exec_desc] execution, [INITIATOR_definite] [beat] [RECIPIENT_definite] using [INITIATOR_possessive] [TOOL_label].",li,RulePackDef/RulePackDef.xml,def,"(PH_7)Performing a (PH_6) execution, (PH_5) (PH_4) (PH_3) using (PH_2) (PH_1).",r_logentry->使用 [INITIATOR_possessive] [TOOL_label] 执行 [exec_desc] 执行，[INITIATOR_definite] [beat] [RECIPIENT_definite]。
AM_Execution_Passover.rulePack.rulesStrings.0,"r_logentry->Performing a [exec_desc] execution, [INITIATOR_definite] [impaled] [RECIPIENT_definite] on [INITIATOR_possessive] [TOOL_label], then tossed [RECIPIENT_definite] over [INITIATOR_possessive] back! Brutal!",li,RulePackDef/RulePackDef.xml,def,"(PH_9)Performing a (PH_8) execution, (PH_7) (PH_6) (PH_5) on (PH_4) (PH_3), then tossed (PH_2) over (PH_1) back! Brutal!",r_logentry->执行[exec_desc]处决，[INITIATOR_definite] [impaled] [RECIPIENT_definite]对[INITIATOR_possessive] [TOOL_label]，然后将[RECIPIENT_definite]扔到[INITIATOR_possessive]上！野蛮！
AM_Execution_Weebstick.rulePack.rulesStrings.0,"r_logentry->Wielding [INITIATOR_possessive] [TOOL_label], a weapon said to have killed God, [INITIATOR_definite] confronted [RECIPIENT_definite]. Too fast for the eye to follow, [INITIATOR_pronoun] [slashed] [RECIPIENT_definite].\nEverybody clapped.",li,RulePackDef/RulePackDef.xml,def,"(PH_9)Wielding (PH_8) (PH_7), a weapon said to have killed God, (PH_6) confronted (PH_5). Too fast for the eye to follow, (PH_4) (PH_3) (PH_2).(PH_1)Everybody clapped.","r_logentry->挥舞着[INITIATOR_possessive] [TOOL_label]，一件据说杀死了上帝的武器，[INITIATOR_definite]与[RECIPIENT_definite]对峙。速度太快，眼睛无法跟上，[INITIATOR_pronoun] [slashed] [RECIPIENT_definite]。
每个人都鼓掌。"
AM_Execution_Weebstick.rulePack.rulesStrings.1,"r_logentry(p=5)->Wielding [INITIATOR_possessive] [TOOL_label], a weapon said to have killed God, [INITIATOR_definite] confronted [RECIPIENT_definite]. Too fast for the eye to follow, [INITIATOR_pronoun] [slashed] [RECIPIENT_definite].\nThus the legend of [weeb_legend] was born.",li,RulePackDef/RulePackDef.xml,def,"(PH_10)->Wielding (PH_9) (PH_8), a weapon said to have killed God, (PH_7) confronted (PH_6). Too fast for the eye to follow, (PH_5) (PH_4) (PH_3).(PH_2)Thus the legend of (PH_1) was born.","r_logentry(p=5)->挥舞着[INITIATOR_possessive] [TOOL_label]，一件据说杀死了上帝的武器，[INITIATOR_definite]对抗[RECIPIENT_definite]。速度太快，让人难以跟上，[INITIATOR_pronoun] [slashed] [RECIPIENT_definite]。
因此，[weeb_legend] 的传奇诞生了。"
AM_Execution_Weebstick.rulePack.rulesStrings.2,"r_logentry->Wielding [INITIATOR_possessive] [TOOL_label], a weapon said to have killed God, [INITIATOR_definite] confronted [RECIPIENT_definite]. Too fast for the eye to follow, [INITIATOR_pronoun] [slashed] [RECIPIENT_definite].\nNobody can be sure if the blade dealt the killing blow, or whether [INITIATOR_definite] is simply so edgy that [INITIATOR_possessive] powerful aura completely sapped [RECIPIENT_definite] of the will to live.",li,RulePackDef/RulePackDef.xml,def,"(PH_12)Wielding (PH_11) (PH_10), a weapon said to have killed God, (PH_9) confronted (PH_8). Too fast for the eye to follow, (PH_7) (PH_6) (PH_5).(PH_4)Nobody can be sure if the blade dealt the killing blow, or whether (PH_3) is simply so edgy that (PH_2) powerful aura completely sapped (PH_1) of the will to live.","r_logentry->挥舞着[INITIATOR_possessive] [TOOL_label]，一种据说杀死了上帝的武器，[INITIATOR_definite]与[RECIPIENT_definite]对峙。速度太快，眼睛无法跟上，[INITIATOR_pronoun] [slashed] [RECIPIENT_definite]。
没有人能确定刀片是否造成了致命一击，或者[INITIATOR_definite]是否太过急躁以至于[INITIATOR_possessive]强大的光环完全削弱了[RECIPIENT_definite]的生存意志。"
AM_Execution_Gilgamesh.rulePack.rulesStrings.0,r_logentry->In an impressive feat of psycast mastery [INITIATOR_definite] summoned dozens of weapons to impale [RECIPIENT_definite].,li,RulePackDef/RulePackDef.xml,def,(PH_3)In an impressive feat of psycast mastery (PH_2) summoned dozens of weapons to impale (PH_1).,r_logentry->在精神施法掌握方面取得了令人印象深刻的壮举[INITIATOR_definite]召唤了数十种武器来刺穿[RECIPIENT_definite]。
AM_DuelSpot.label,duel spot,label,ThingDef/ThingDef.xml,def,duel spot,决斗场
AM_DuelSpot.description,Designates a spot where friendly duels can take place. Two colonists with valid melee weapons may spar here for fun and practice.,description,ThingDef/ThingDef.xml,def,Designates a spot where friendly duels can take place. Two colonists with valid melee weapons may spar here for fun and practice.,指定可以进行友好决斗的地点。两名拥有有效近战武器的殖民者可能会在这里为了娱乐和练习而争吵。
AM_GrappleRadius.label,Max Lasso Distance,label,StatDef/StatDef.xml,def,Max Lasso Distance,最大套索距离
AM_GrappleRadius.description,The maximum distance from which an enemy can be lassoed by this pawn.\nAffected by the equipped lasso type.,description,StatDef/StatDef.xml,def,The maximum distance from which an enemy can be lassoed by this (PH_2).(PH_1)Affected by the equipped lasso type.,"此 pawn 可以套住敌人的最大距离。
受装备的 套索 类型影响。"
AM_Lethality.label,Melee Lethality,label,StatDef/StatDef.xml,def,Melee Lethality,近战杀伤力
AM_Lethality.description,"This pawn's lethality when performing executions. This value represents the chance to kill when performing execution animations, including when winning a duel.",description,StatDef/StatDef.xml,def,"This (PH_1)'s lethality when performing executions. This value represents the chance to kill when performing execution animations, including when winning a duel.",此 pawn 在执行处决时具有杀伤力。该值表示执行执行动画时（包括赢得决斗时）杀死敌人的机会。
AM_DuelAbility.label,Melee Duel Ability,label,StatDef/StatDef.xml,def,Melee Duel Ability,近战决斗能力
AM_DuelAbility.description,"This pawn's effectiveness in melee duels. This stat value is compared against the opponents, and influcenes the outcome of the duel.",description,StatDef/StatDef.xml,def,"This (PH_1)'s effectiveness in melee duels. This stat value is compared against the opponents, and influcenes the outcome of the duel.",这 pawn 在近战决斗中的有效性。该统计值用于与对手进行比较，并影响决斗的结果。
AM_GrappleCooldown.label,Lasso Cooldown,label,StatDef/StatDef.xml,def,Lasso Cooldown,套索冷却时间
AM_GrappleCooldown.description,"The cooldown, measured in seconds, between lasso uses. Affected by lasso type and pawn health status.",description,StatDef/StatDef.xml,def,"The cooldown, measured in seconds, between lasso uses. Affected by lasso type and (PH_1) health status.",套索 使用之间的冷却时间（以秒为单位）。受 套索 类型和 pawn 健康状况影响。
AM_ExecutionCooldown.label,Execution Cooldown,label,StatDef/StatDef.xml,def,Execution Cooldown,执行冷却
AM_ExecutionCooldown.description,"The cooldown, measured in seconds, between melee executions. Affected by pawn melee skill and other factors.",description,StatDef/StatDef.xml,def,"The cooldown, measured in seconds, between melee executions. Affected by (PH_1) melee skill and other factors.",近战处决之间的冷却时间（以秒为单位）。受pawn近战技能等因素影响。
AM_GrappleSpeed.label,Lasso Reel Speed,label,StatDef/StatDef.xml,def,Lasso Reel Speed,套索卷轴速度
AM_GrappleSpeed.description,The speed of ensnaring and then reeling in an enemy using a lasso.\nHigher values mean that it takes less time to grab and pull the target into melee range.\nThis is NOT the lasso cooldown.,description,StatDef/StatDef.xml,def,The speed of ensnaring and then reeling in an enemy using a lasso.(PH_2)Higher values mean that it takes less time to grab and pull the target into melee range.(PH_1)This is NOT the lasso cooldown.,"使用 套索 诱捕并卷入敌人的速度。
较高的值意味着抓住目标并将其拉入近战范围所需的时间较短。
这不是 套索 的冷却时间。"
AM_FriendlyDuel_Win.stages.0.label,won friendly duel,label,ThoughtDef/ThoughtDef.xml,def,won friendly duel,赢得友谊决斗
AM_FriendlyDuel_Win.stages.0.description,I won a friendly duel against {OTHERPAWN}!\nIt was a relaxed bout but it still feels good to be victorious.,description,ThoughtDef/ThoughtDef.xml,def,I won a friendly duel against (PH_2)!(PH_1)It was a relaxed bout but it still feels good to be victorious.,"我赢得了与{OTHERPAWN}的友谊决斗！
这是一场轻松的比赛，但获胜的感觉仍然很好。"
AM_FriendlyDuel_Lose.stages.0.label,lost friendly duel,label,ThoughtDef/ThoughtDef.xml,def,lost friendly duel,友谊赛失利
AM_FriendlyDuel_Lose.stages.0.description,I lost in a friendly duel against {OTHERPAWN}.\nLosing is disappointing but it was still good practice. I'll get em' next time!,description,ThoughtDef/ThoughtDef.xml,def,I lost in a friendly duel against (PH_2).(PH_1)Losing is disappointing but it was still good practice. I'll get em' next time!,"我在与 {OTHERPAWN} 的友谊决斗中输了。
失败令人失望，但这仍然是很好的练习。下次我会得到他们的！"
AM_Skill_Gilgamesh.label,Mystic Weapon Summon,label,AM.UniqueSkillDef/AM.UniqueSkillDef.xml,def,Mystic Weapon Summon,召唤神秘武器
AM_Skill_Gilgamesh.description,"Summons a myriad of weapons, of unknown origin, to impale the target.
Does not require line of sight, and the onslaught of weapons is sure to kill the victim.
However, such a feat of psychic ability will put the summoner in a psychic coma for around 2 days.",description,AM.UniqueSkillDef/AM.UniqueSkillDef.xml,def,"Summons a myriad of weapons, of unknown origin, to impale the target.(PH_2)Does not require line of sight, and the onslaught of weapons is sure to kill the victim.(PH_1)However, such a feat of psychic ability will put the summoner in a psychic coma for around 2 days.","召唤无数来历不明的武器刺穿目标。
不需要视线，武器的攻击肯定会杀死受害者。
然而，这样的心灵能力壮举会让召唤者陷入心灵昏迷大约两天。"
AM_GilgameshVictim.label,Execution: Mystic Weapon Summon,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Mystic Weapon Summon,执行：神秘武器召唤
AM_GilgameshVictim.description,Casting unique skill: mystic weapon summon,description,AM.AnimDef/AM.AnimDef.xml,def,Casting unique skill: mystic weapon summon,施展绝活：神兵召唤
AM_GilgameshVictim.jobString,Uh oh...,jobString,AM.AnimDef/AM.AnimDef.xml,def,Uh oh...,呃哦...
AM_Skill_Weebstick.label,Scarlet Edge,label,AM.UniqueSkillDef/AM.UniqueSkillDef.xml,def,Scarlet Edge,猩红边缘
AM_Skill_Weebstick.description,"Slash through a single enemy using Scarlet Edge, killing them instantly.",description,AM.UniqueSkillDef/AM.UniqueSkillDef.xml,def,"Slash through a single enemy using Scarlet Edge, killing them instantly.",使用猩红之刃斩断单个敌人，立即杀死他们。
AM_Execution_Weebstick.label,Execution: You insulted m'lady,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: You insulted m'lady,处决：你侮辱了女士
AM_Skill_GaeBulg.label,Lance Ultrakill,label,AM.UniqueSkillDef/AM.UniqueSkillDef.xml,def,Lance Ultrakill,兰斯·超杀
AM_Skill_GaeBulg.description,Kill a single target in a complex and stylish animation that launches them into the air.\nAlways kills the target.,description,AM.UniqueSkillDef/AM.UniqueSkillDef.xml,def,Kill a single target in a complex and stylish animation that launches them into the air.(PH_1)Always kills the target.,"在复杂而时尚的动画中杀死单个目标，并将其发射到空中。
总是杀死目标。"
AM_Execution_GaeBulg.label,Execution: Gáe Bulg,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Gáe Bulg,执行者：盖·布尔格
AM_Weebstick.label,Scarlet Edge,label,ThingDef/ThingDef.xml,def,Scarlet Edge,猩红边缘
AM_Weebstick.description,"A legendary weapon of origin unknown.
The wielder of this mighty weapon feels compelled to wear a dark trenchcoat and answer questions with a grunt. Some may find this unsettling but none can deny its effectiveness in combat.
Unlocks a unique and deadly Special Skill animation.",description,ThingDef/ThingDef.xml,def,A legendary weapon of origin unknown.(PH_2)The wielder of this mighty weapon feels compelled to wear a dark trenchcoat and answer questions with a grunt. Some may find this unsettling but none can deny its effectiveness in combat.(PH_1)Unlocks a unique and deadly Special Skill animation.,"起源未知的传奇武器。
这把强大武器的持有者感觉不得不穿上深色风衣并咕哝着回答问题。有些人可能会觉得这令人不安，但没有人可以否认它在战斗中的有效性。
解锁独特且致命的特殊技能动画。"
AM_Weebstick.tools.0.label,point,label,ThingDef/ThingDef.xml,def,point,观点
AM_Weebstick.tools.1.label,edge,label,ThingDef/ThingDef.xml,def,edge,边缘
