key,text,tag,file,type,protected_text,translated
ADS4.description,Construct a prototype version of the ADS. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the ADS. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,构建 ADS 的原型版本。原型武器失败的几率很高！建议使用隔离电网并保持安全距离并采取足够的防火措施
ADS5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
ADS5.description,Test fire the ADS on any living targets to gather weapons data,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the ADS on any living targets to gather weapons data,对任何活动目标试射 ADS 以收集武器数据
TeslaCoil1.label,Research tesla coils,label,ResearchStepDef/ResearchStepDef.xml,def,Research tesla coils,研究特斯拉线圈
TeslaCoil1.description,A skilled researcher needs to study the designs and learn how the tesla coil works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the tesla coil works before we can build our own,在我们建造自己的线圈之前，熟练的研究人员需要研究设计并了解特斯拉线圈的工作原理
TeslaCoil2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons,能量武器实验
TeslaCoil2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous","研究人员必须使用新武器研究台进行实验，并为未来的项目奠定基础，Rimatomics 能量武器不是 插头 和游戏，必须测试和理解该技术。
实验步骤可能很危险"
TeslaCoil4.label,Construct a prototype Tesla Coil,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype Tesla Coil,构建特斯拉线圈原型
TeslaCoil4.description,Construct a prototype version of the Tesla Coil. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the Tesla Coil. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,构建特斯拉线圈的原型版本。原型武器失败的几率很高！建议使用隔离电网并保持安全距离并采取足够的防火措施
TeslaCoil5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
TeslaCoil5.description,Test fire the Tesla coil on any targets to gather weapons data,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the Tesla coil on any targets to gather weapons data,在任何目标上测试特斯拉线圈以收集武器数据
HEL1.label,Research the HEL,label,ResearchStepDef/ResearchStepDef.xml,def,Research the HEL,研究高能激光
HEL1.description,A skilled researcher needs to study the designs and learn how the HEL works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the HEL works before we can build our own,熟练的研究人员需要研究设计并了解 HEL 的工作原理，然后我们才能构建自己的 HEL
HEL2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons,能量武器实验
HEL2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous","研究人员必须使用新武器研究台进行实验，并为未来的项目奠定基础，Rimatomics 能量武器不是 插头 和游戏，必须测试和理解该技术。
实验步骤可能很危险"
HEL4.label,Construct a prototype HEL,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype HEL,构建 HEL 原型
HEL4.description,Construct a prototype version of the HEL. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the HEL. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,构建 HEL 的原型版本。原型武器失败的几率很高！建议使用隔离电网并保持安全距离并采取足够的防火措施
HEL5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
HEL5.description,"Test fire the HEL on artillary targets to gather weapons data, you can use the weapons console to change its target aquisition to include friendly shells",description,ResearchStepDef/ResearchStepDef.xml,def,"Test fire the HEL on artillary targets to gather weapons data, you can use the weapons console to change its target aquisition to include friendly shells",在炮弹目标上测试 HEL 来收集武器数据，您可以使用武器控制台更改其目标获取以包括友军 炮弹
Railgun1.label,Research the Punisher,label,ResearchStepDef/ResearchStepDef.xml,def,Research the Punisher,研究惩罚者
Railgun1.description,A skilled researcher needs to study the designs and learn how the Punisher works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the Punisher works before we can build our own,熟练的研究人员需要研究设计并了解惩罚者的工作原理，然后我们才能构建自己的惩罚者
Railgun2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons,能量武器实验
Railgun2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous","研究人员必须使用新武器研究台进行实验，并为未来的项目奠定基础，Rimatomics 能量武器不是 插头 和游戏，必须测试和理解该技术。
实验步骤可能很危险"
Railgun4.label,Construct a prototype Punisher,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype Punisher,构建惩罚者原型
Railgun4.description,Construct a prototype version of the Punisher. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the Punisher. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,构建惩罚者的原型版本。原型武器失败的几率很高！建议使用隔离电网并保持安全距离并采取足够的防火措施
Railgun5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
Railgun5.description,Test fire the Punisher on any targets to gather weapons data. You can craft Sabot rounds at a Rimatomics machining table,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the Punisher on any targets to gather weapons data. You can craft Sabot rounds at a Rimatomics machining table,对任何目标试射惩罚者以收集武器数据。您可以在 Rimatomics 加工台上制作 Sabot 弹
Railgun6.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
Railgun6.description,"Test the fire mission functionality of the Punisher. You must send scouts to another map, then select the prototype Punisher and click Fire Mission",description,ResearchStepDef/ResearchStepDef.xml,def,"Test the fire mission functionality of the Punisher. You must send scouts to another map, then select the prototype Punisher and click Fire Mission",测试惩罚者的火力任务功能。您必须将侦察兵发送到另一张地图，然后选择原型惩罚者并单击Fire Mission
Obelisk1.label,Research the Obelisk,label,ResearchStepDef/ResearchStepDef.xml,def,Research the Obelisk,研究方尖碑
Obelisk1.description,A skilled researcher needs to study the designs and learn how the Obelisk works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the Obelisk works before we can build our own,在我们建造自己的方尖碑之前，熟练的研究人员需要研究设计并了解方尖碑的工作原理
Obelisk2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons,能量武器实验
Obelisk2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous","研究人员必须使用新武器研究台进行实验，并为未来的项目奠定基础，Rimatomics 能量武器不是 插头 和游戏，必须测试和理解该技术。
实验步骤可能很危险"
Obelisk4.label,Construct an Obelisk,label,ResearchStepDef/ResearchStepDef.xml,def,Construct an Obelisk,建造方尖碑
Obelisk4.description,"Construct a prototype version of the Obelisk, Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing",description,ResearchStepDef/ResearchStepDef.xml,def,"Construct a prototype version of the Obelisk, Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing",建造方尖碑的原型版本，原型武器失败的几率很高！建议使用隔离电网并保持安全距离并采取足够的防火措施
Obelisk5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
Obelisk5.description,Test fire the Obelisk on any targets to collect data,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the Obelisk on any targets to collect data,测试向任何目标发射方尖碑以收集数据
Marauder1.label,Research the Marauder,label,ResearchStepDef/ResearchStepDef.xml,def,Research the Marauder,研究掠夺者
Marauder1.description,A skilled researcher needs to study the designs and learn how the Marauder works before we can build our own,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the Marauder works before we can build our own,熟练的研究人员需要研究设计并了解掠夺者的工作原理，然后我们才能建造自己的掠夺者
Marauder2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons,能量武器实验
Marauder2.description,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform experiments using the new weapons research bench and lay the foundations for future projects, Rimatomics energy weapons are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous","研究人员必须使用新武器研究台进行实验，并为未来的项目奠定基础，Rimatomics 能量武器不是 插头 和游戏，必须测试和理解该技术。
实验步骤可能很危险"
Marauder4.label,Construct a prototype Marauder,label,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype Marauder,构建掠夺者原型
Marauder4.description,Construct a prototype version of the Marauder. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,description,ResearchStepDef/ResearchStepDef.xml,def,Construct a prototype version of the Marauder. Prototype weapons have a high chance of failure! Recommend using isolated power nets and keeping safe distance with adequate fireproofing,构建掠夺者的原型版本。原型武器失败的几率很高！建议使用隔离电网并保持安全距离并采取足够的防火措施
Marauder5.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
Marauder5.description,Test fire the Marauder to gather weapons data.,description,ResearchStepDef/ResearchStepDef.xml,def,Test fire the Marauder to gather weapons data.,试射掠夺者以收集武器数据。
EnergyShields1.label,Research energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Research energy weapons,研究能源武器
EnergyShields1.description,A skilled researcher needs to study how Rimatomics energy shields work,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study how Rimatomics energy shields work,熟练的研究人员需要研究 Rimatomics 能量护罩的工作原理
EnergyShields2.label,Experiment with energy weapons,label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with energy weapons,能量武器实验
EnergyShields2.description,"Researchers must perform practical experiments using the weapons research bench, Rimatomics energy shields are not plug and play and the technology must be tested and understood.\nExperimentation steps can be dangerous",description,ResearchStepDef/ResearchStepDef.xml,def,"Researchers must perform practical experiments using the weapons research bench, Rimatomics energy shields are not plug and play and the technology must be tested and understood.(PH_1)Experimentation steps can be dangerous","研究人员必须使用武器研究台进行实际实验，Rimatomics 能量护盾不是 插头 和游戏，并且必须测试和理解该技术。
实验步骤可能很危险"
ControlRodActuators1.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors,研究核反应堆
ControlRodActuators1.description,Experiment with the research reactor and plan tests which can be performed on a live reactor core,description,ResearchStepDef/ResearchStepDef.xml,def,Experiment with the research reactor and plan tests which can be performed on a live reactor core,对研究堆进行实验并计划在运行的反应堆堆芯上进行测试
ControlRodActuators2.label,Perform 2 reactor SCRAM's,label,ResearchStepDef/ResearchStepDef.xml,def,Perform 2 reactor SCRAM's,执行 2 个反应堆 SCRAM
ControlRodActuators2.description,Test the control rod system by performing a reactor SCRAM while it is fully fueled and set to 100% power.,description,ResearchStepDef/ResearchStepDef.xml,def,Test the control rod system by performing a reactor SCRAM while it is fully fueled and set to 100% power.,通过在燃料充足并设置为 100% 功率时执行反应堆 SCRAM 来测试控制棒系统。
ControlRodActuators3.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors,研究核反应堆
ControlRodActuators3.description,Analyze the data gathered and finalize the designs for the new control rod actuators,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the new control rod actuators,分析收集到的数据并最终确定新控制杆执行器的设计
ThreatDetection1.label,Research threat detection,label,ResearchStepDef/ResearchStepDef.xml,def,Research threat detection,研究威胁检测
ThreatDetection1.description,A skilled researcher must plan a series of tests which can be performed on a TACS to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on a TACS to collect data for analysis,熟练的研究人员必须计划一系列可以在 TACS 上执行的测试，以收集数据进行分析
ThreatDetection2.label,Collect data on raids,label,ResearchStepDef/ResearchStepDef.xml,def,Collect data on raids,收集袭击数据
ThreatDetection2.description,"Collect data from raids, each time you are raided the size and method of arrival will be analyzed and compared with sensor data to create a prediction model",description,ResearchStepDef/ResearchStepDef.xml,def,"Collect data from raids, each time you are raided the size and method of arrival will be analyzed and compared with sensor data to create a prediction model",从突袭中收集数据，每次突袭时，都会分析其规模和到达方式，并与传感器数据进行比较，以创建预测模型
ThreatDetection3.label,Research threat detection,label,ResearchStepDef/ResearchStepDef.xml,def,Research threat detection,研究威胁检测
ThreatDetection3.description,Analyze the data gathered and finalize the designs for the ATOM,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the ATOM,分析收集到的数据并最终确定 ATOM 的设计
GuidenceSystem1.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors,研究核反应堆
GuidenceSystem1.description,A skilled researcher must plan a series of tests which can be performed on strategic missiles to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on strategic missiles to collect data for analysis,熟练的研究人员必须计划一系列可对战略导弹进行的测试，以收集数据进行分析
GuidenceSystem2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
GuidenceSystem2.description,"Launch a strategic missile at any target to gather data, the amount of data gathered depends on the success of the launch with a successful detonation on the target giving the maximum.",description,ResearchStepDef/ResearchStepDef.xml,def,"Launch a strategic missile at any target to gather data, the amount of data gathered depends on the success of the launch with a successful detonation on the target giving the maximum.",向任意目标发射战略导弹来收集数据，收集的数据量取决于发射的成功与否，在目标上成功引爆可获得最大数据量。
GuidenceSystem3.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors,研究核反应堆
GuidenceSystem3.description,Analyze the data gathered and finalize the designs for the Guidance System,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the Guidance System,分析收集到的数据并最终确定制导系统的设计
MEPS1.label,Research MEPS,label,ResearchStepDef/ResearchStepDef.xml,def,Research MEPS,研究最低能效标准
MEPS1.description,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,熟练的研究人员必须计划一系列可以在 Rimatomics 能源武器上进行的测试，以收集数据进行分析
MEPS2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
MEPS2.description,Fire any Rimatomics energy weapon at full power to collect data.,description,ResearchStepDef/ResearchStepDef.xml,def,Fire any Rimatomics energy weapon at full power to collect data.,全功率发射任何 Rimatomics 能量武器来收集数据。
MEPS3.label,Research MEPS,label,ResearchStepDef/ResearchStepDef.xml,def,Research MEPS,研究最低能效标准
MEPS3.description,Analyze the data gathered and finalize the designs for the MEPS module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the MEPS module,分析收集到的数据并最终确定 MEPS 模块的设计
ALC1.label,Research ALC,label,ResearchStepDef/ResearchStepDef.xml,def,Research ALC,研究ALC
ALC1.description,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,熟练的研究人员必须计划一系列可以在 Rimatomics 能源武器上进行的测试，以收集数据进行分析
ALC2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
ALC2.description,Fire any Rimatomics energy weapon at full power to collect data.,description,ResearchStepDef/ResearchStepDef.xml,def,Fire any Rimatomics energy weapon at full power to collect data.,全功率发射任何 Rimatomics 能量武器来收集数据。
ALC3.label,Research ALC,label,ResearchStepDef/ResearchStepDef.xml,def,Research ALC,研究ALC
ALC3.description,Analyze the data gathered and finalize the designs for the ALC module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the ALC module,分析收集到的数据并最终确定 ALC 模块的设计
ERS1.label,Research ERS,label,ResearchStepDef/ResearchStepDef.xml,def,Research ERS,研究 ERS
ERS1.description,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,熟练的研究人员必须计划一系列可以在 Rimatomics 能源武器上进行的测试，以收集数据进行分析
ERS2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
ERS2.description,Fire any Rimatomics energy weapon at full power to collect data.,description,ResearchStepDef/ResearchStepDef.xml,def,Fire any Rimatomics energy weapon at full power to collect data.,全功率发射任何 Rimatomics 能量武器来收集数据。
ERS3.label,Research ERS,label,ResearchStepDef/ResearchStepDef.xml,def,Research ERS,研究 ERS
ERS3.description,Analyze the data gathered and finalize the designs for the ERS module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the ERS module,分析收集到的数据并最终确定 ERS ​​模块的设计
SCAD1.label,Research SCAD,label,ResearchStepDef/ResearchStepDef.xml,def,Research SCAD,研究SCAD
SCAD1.description,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on Rimatomics energy weapons to collect data for analysis,熟练的研究人员必须计划一系列可以在 Rimatomics 能源武器上进行的测试，以收集数据进行分析
SCAD2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
SCAD2.description,Fire any Rimatomics energy weapon at full power to collect data.,description,ResearchStepDef/ResearchStepDef.xml,def,Fire any Rimatomics energy weapon at full power to collect data.,全功率发射任何 Rimatomics 能量武器来收集数据。
SCAD3.label,Research SCAD,label,ResearchStepDef/ResearchStepDef.xml,def,Research SCAD,研究SCAD
SCAD3.description,Analyze the data gathered and finalize the designs for the SCAD module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the SCAD module,分析收集的数据并最终确定 SCAD 模块的设计
DriveActuator1.label,Research Drive Actuators,label,ResearchStepDef/ResearchStepDef.xml,def,Research Drive Actuators,研究驱动执行器
DriveActuator1.description,A skilled researcher must experiment at a weapon research bench,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must experiment at a weapon research bench,熟练的研究人员必须在武器研究台上进行实验
DriveActuator2.label,Research Drive Actuators,label,ResearchStepDef/ResearchStepDef.xml,def,Research Drive Actuators,研究驱动执行器
DriveActuator2.description,Analyze the data gathered and finalize the designs for the Drive Actuators,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the Drive Actuators,分析收集的数据并最终确定驱动执行器的设计
Railgun_TargetingChip1.label,Research Targeting chips,label,ResearchStepDef/ResearchStepDef.xml,def,Research Targeting chips,研究靶向芯片
Railgun_TargetingChip1.description,A skilled researcher must plan a series of tests which can be performed on the Railgun to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on the Railgun to collect data for analysis,熟练的研究人员必须计划一系列可以在轨道炮上进行的测试，以收集数据进行分析
Railgun_TargetingChip2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
Railgun_TargetingChip2.description,Use the Railgun on any targets to collect data,description,ResearchStepDef/ResearchStepDef.xml,def,Use the Railgun on any targets to collect data,对任何目标使用轨道炮来收集数据
Railgun_TargetingChip3.label,Research Targeting chips,label,ResearchStepDef/ResearchStepDef.xml,def,Research Targeting chips,研究靶向芯片
Railgun_TargetingChip3.description,Analyze the data gathered and finalize the designs for the targeting chip,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the targeting chip,分析收集到的数据并最终确定目标芯片的设计
LenseModule1.label,Research Lens Modules,label,ResearchStepDef/ResearchStepDef.xml,def,Research Lens Modules,研究镜头模块
LenseModule1.description,A skilled researcher must plan a series of tests which can be performed on the Obelisk to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on the Obelisk to collect data for analysis,熟练的研究人员必须计划一系列可以在方尖碑上进行的测试，以收集数据进行分析
LenseModule2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
LenseModule2.description,"Use the Obelisk on any targets to collect data, the amount of data obtained scales based on the damage percentage used for each shot",description,ResearchStepDef/ResearchStepDef.xml,def,"Use the Obelisk on any targets to collect data, the amount of data obtained scales based on the damage percentage used for each shot",在任何目标上使用方尖碑来收集数据，获得的数据量根据每次射击的伤害百分比而定
LenseModule3.label,Research Lens Modules,label,ResearchStepDef/ResearchStepDef.xml,def,Research Lens Modules,研究镜头模块
LenseModule3.description,Analyze the data gathered and finalize the designs for the lens module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the lens module,分析收集到的数据并最终确定镜头模块的设计
BeamSplitter1.label,Research Beam Splitters,label,ResearchStepDef/ResearchStepDef.xml,def,Research Beam Splitters,研究分束器
BeamSplitter1.description,A skilled researcher must plan a series of tests which can be performed on the Obelisk to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on the Obelisk to collect data for analysis,熟练的研究人员必须计划一系列可以在方尖碑上进行的测试，以收集数据进行分析
BeamSplitter2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data,收集武器数据
BeamSplitter2.description,"Use the Obelisk on any targets to collect data, the amount of data obtained scales based on the damage percentage used for each burst.",description,ResearchStepDef/ResearchStepDef.xml,def,"Use the Obelisk on any targets to collect data, the amount of data obtained scales based on the damage percentage used for each burst.",在任何目标上使用方尖碑来收集数据，获得的数据量根据每次爆发所用的伤害百分比进行缩放。
BeamSplitter3.label,Research Beam Splitters,label,ResearchStepDef/ResearchStepDef.xml,def,Research Beam Splitters,研究分束器
BeamSplitter3.description,Analyze the data gathered and finalize the designs for the beam splitter device,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the beam splitter device,分析收集的数据并最终确定分束器装置的设计
NuclearFuelNew.label,Allow New Fuel,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow New Fuel,允许使用新燃料
NuclearFuelNew.description,Allow new fuel to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow new fuel to be stored here.,允许将新燃料储存在这里。
NuclearFuelUsed.label,Allow Used Fuel,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Used Fuel,允许使用过的燃料
NuclearFuelUsed.description,Allow used fuel to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow used fuel to be stored here.,允许将用过的燃料储存在这里。
NuclearFuelCracked.label,Allow Cracked,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Cracked,允许破解
NuclearFuelCracked.description,Allow cracked fuel rods to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow cracked fuel rods to be stored here.,允许将破裂的燃料棒存放在这里。
NuclearFuelNotCracked.label,Allow Non Cracked,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Non Cracked,允许非破解
NuclearFuelNotCracked.description,Allow non cracked fuel rods to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow non cracked fuel rods to be stored here.,允许将未破裂的燃料棒存放在这里。
NuclearFuelProcessable.label,Allow Processable,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Processable,允许可处理
NuclearFuelProcessable.description,Allow processable fuel to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow processable fuel to be stored here.,允许将可加工的燃料储存在这里。
NuclearFuelNotProcessable.label,Allow Non Processable,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Non Processable,允许不可处理
NuclearFuelNotProcessable.description,Allow non processable fuel to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow non processable fuel to be stored here.,允许在此储存不可加工的燃料。
Radiation.label,radiation sensitivity,label,StatDef/StatDef.xml,def,radiation sensitivity,辐射敏感性
Radiation.description,Multiplier on the impact of radiation buildup on this character.,description,StatDef/StatDef.xml,def,Multiplier on the impact of radiation buildup on this character.,辐射累积对该角色影响的乘数。
CraftingResearchSpeed.label,Crafting research speed,label,StatDef/StatDef.xml,def,Crafting research speed,制作研究速度
CraftingResearchSpeed.description,This person does Crafting research at this speed.,description,StatDef/StatDef.xml,def,This person does Crafting research at this speed.,这个人以这种速度进行工艺研究。
ConstructionResearchSpeed.label,Construction research speed,label,StatDef/StatDef.xml,def,Construction research speed,建设研究速度
ConstructionResearchSpeed.description,This person does Construction research at this speed.,description,StatDef/StatDef.xml,def,This person does Construction research at this speed.,这个人以这种速度进行建筑研究。
TransformerExplosion.label,Transformer Explosion,label,IncidentDef/IncidentDef.xml,def,Transformer Explosion,变压器爆炸
TransformerExplosion.letterLabel,Transformer Explosion,letterLabel,IncidentDef/IncidentDef.xml,def,Transformer Explosion,变压器爆炸
TransformerExplosion.letterText,Overcurrent in a transformer has caused the circuits to fry.,letterText,IncidentDef/IncidentDef.xml,def,Overcurrent in a transformer has caused the circuits to fry.,变压器过电流导致电路烧毁。
notNothing.label,?,label,IncidentDef/IncidentDef.xml,def,?,？
notNothing.letterLabel,?,letterLabel,IncidentDef/IncidentDef.xml,def,?,？
notNothing.letterText,?,letterText,IncidentDef/IncidentDef.xml,def,?,？
BuildingsNuclear.label,nuclear,label,ThingCategoryDef/ThingCategoryDef.xml,def,nuclear,核
NuclearWaste.label,nuclear waste,label,ThingCategoryDef/ThingCategoryDef.xml,def,nuclear waste,核废料
NuclearFuel.label,nuclear fuel,label,ThingCategoryDef/ThingCategoryDef.xml,def,nuclear fuel,核燃料
