key,text,tag,file,type,protected_text
DriveActuator2.label,Research Drive Actuators,label,ResearchStepDef/ResearchStepDef.xml,def,Research Drive Actuators
DriveActuator2.description,Analyze the data gathered and finalize the designs for the Drive Actuators,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the Drive Actuators
Railgun_TargetingChip1.label,Research Targeting chips,label,ResearchStepDef/ResearchStepDef.xml,def,Research Targeting chips
Railgun_TargetingChip1.description,A skilled researcher must plan a series of tests which can be performed on the Railgun to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on the Railgun to collect data for analysis
Railgun_TargetingChip2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
Railgun_TargetingChip2.description,Use the Railgun on any targets to collect data,description,ResearchStepDef/ResearchStepDef.xml,def,Use the Railgun on any targets to collect data
Railgun_TargetingChip3.label,Research Targeting chips,label,ResearchStepDef/ResearchStepDef.xml,def,Research Targeting chips
Railgun_TargetingChip3.description,Analyze the data gathered and finalize the designs for the targeting chip,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the targeting chip
LenseModule1.label,Research Lens Modules,label,ResearchStepDef/ResearchStepDef.xml,def,Research Lens Modules
LenseModule1.description,A skilled researcher must plan a series of tests which can be performed on the Obelisk to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on the Obelisk to collect data for analysis
LenseModule2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
LenseModule2.description,"Use the Obelisk on any targets to collect data, the amount of data obtained scales based on the damage percentage used for each shot",description,ResearchStepDef/ResearchStepDef.xml,def,"Use the Obelisk on any targets to collect data, the amount of data obtained scales based on the damage percentage used for each shot"
LenseModule3.label,Research Lens Modules,label,ResearchStepDef/ResearchStepDef.xml,def,Research Lens Modules
LenseModule3.description,Analyze the data gathered and finalize the designs for the lens module,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the lens module
BeamSplitter1.label,Research Beam Splitters,label,ResearchStepDef/ResearchStepDef.xml,def,Research Beam Splitters
BeamSplitter1.description,A skilled researcher must plan a series of tests which can be performed on the Obelisk to collect data for analysis,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher must plan a series of tests which can be performed on the Obelisk to collect data for analysis
BeamSplitter2.label,Gather weapons data,label,ResearchStepDef/ResearchStepDef.xml,def,Gather weapons data
BeamSplitter2.description,"Use the Obelisk on any targets to collect data, the amount of data obtained scales based on the damage percentage used for each burst.",description,ResearchStepDef/ResearchStepDef.xml,def,"Use the Obelisk on any targets to collect data, the amount of data obtained scales based on the damage percentage used for each burst."
BeamSplitter3.label,Research Beam Splitters,label,ResearchStepDef/ResearchStepDef.xml,def,Research Beam Splitters
BeamSplitter3.description,Analyze the data gathered and finalize the designs for the beam splitter device,description,ResearchStepDef/ResearchStepDef.xml,def,Analyze the data gathered and finalize the designs for the beam splitter device
NuclearFuelNew.label,Allow New Fuel,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow New Fuel
NuclearFuelNew.description,Allow new fuel to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow new fuel to be stored here.
NuclearFuelUsed.label,Allow Used Fuel,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Used Fuel
NuclearFuelUsed.description,Allow used fuel to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow used fuel to be stored here.
NuclearFuelCracked.label,Allow Cracked,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Cracked
NuclearFuelCracked.description,Allow cracked fuel rods to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow cracked fuel rods to be stored here.
NuclearFuelNotCracked.label,Allow Non Cracked,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Non Cracked
NuclearFuelNotCracked.description,Allow non cracked fuel rods to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow non cracked fuel rods to be stored here.
NuclearFuelProcessable.label,Allow Processable,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Processable
NuclearFuelProcessable.description,Allow processable fuel to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow processable fuel to be stored here.
NuclearFuelNotProcessable.label,Allow Non Processable,label,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow Non Processable
NuclearFuelNotProcessable.description,Allow non processable fuel to be stored here.,description,SpecialThingFilterDef/SpecialThingFilterDef.xml,def,Allow non processable fuel to be stored here.
Radiation.label,radiation sensitivity,label,StatDef/StatDef.xml,def,radiation sensitivity
Radiation.description,Multiplier on the impact of radiation buildup on this character.,description,StatDef/StatDef.xml,def,Multiplier on the impact of radiation buildup on this character.
CraftingResearchSpeed.label,Crafting research speed,label,StatDef/StatDef.xml,def,Crafting research speed
CraftingResearchSpeed.description,This person does Crafting research at this speed.,description,StatDef/StatDef.xml,def,This person does Crafting research at this speed.
ConstructionResearchSpeed.label,Construction research speed,label,StatDef/StatDef.xml,def,Construction research speed
ConstructionResearchSpeed.description,This person does Construction research at this speed.,description,StatDef/StatDef.xml,def,This person does Construction research at this speed.
TransformerExplosion.label,Transformer Explosion,label,IncidentDef/IncidentDef.xml,def,Transformer Explosion
TransformerExplosion.letterLabel,Transformer Explosion,letterLabel,IncidentDef/IncidentDef.xml,def,Transformer Explosion
TransformerExplosion.letterText,Overcurrent in a transformer has caused the circuits to fry.,letterText,IncidentDef/IncidentDef.xml,def,Overcurrent in a transformer has caused the circuits to fry.
notNothing.label,?,label,IncidentDef/IncidentDef.xml,def,?
notNothing.letterLabel,?,letterLabel,IncidentDef/IncidentDef.xml,def,?
notNothing.letterText,?,letterText,IncidentDef/IncidentDef.xml,def,?
BuildingsNuclear.label,nuclear,label,ThingCategoryDef/ThingCategoryDef.xml,def,nuclear
NuclearWaste.label,nuclear waste,label,ThingCategoryDef/ThingCategoryDef.xml,def,nuclear waste
NuclearFuel.label,nuclear fuel,label,ThingCategoryDef/ThingCategoryDef.xml,def,nuclear fuel
RimatomicsProduct.label,Rimatomics Product,label,ThingCategoryDef/ThingCategoryDef.xml,def,Rimatomics Product
SabotRounds.label,Sabot Rounds,label,ThingCategoryDef/ThingCategoryDef.xml,def,Sabot Rounds
Hazmat.label,hazmat,label,ThingCategoryDef/ThingCategoryDef.xml,def,hazmat
Mopp.label,mopp,label,ThingCategoryDef/ThingCategoryDef.xml,def,mopp
coolingPipe.label,coolant pipe,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,coolant pipe
coolingPipe.description,Pipes for pumping coolant from the turbine to cooling systems. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Pipes for pumping coolant from the turbine to cooling systems. Can be placed under walls and other buildings.
coolingPipeHidden.label,coolant pipe (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,coolant pipe (hidden)
coolingPipeHidden.description,Hidden pipes for pumping coolant from the turbine to cooling systems. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden pipes for pumping coolant from the turbine to cooling systems. Can be placed under walls and other buildings.
coolantValve.label,Coolant valve,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Coolant valve
coolantValve.description,Opens or closes connections between coolant pipes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Opens or closes connections between coolant pipes.
steamPipe.label,Steam pipe,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Steam pipe
steamPipe.description,Pipes for pumping high pressure steam from the reactor to turbines. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Pipes for pumping high pressure steam from the reactor to turbines. Can be placed under walls and other buildings.
steamPipeHidden.label,steam water pipe (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,steam water pipe (hidden)
steamPipeHidden.description,Hidden pipes for pumping high pressure steam from the reactor to turbines. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden pipes for pumping high pressure steam from the reactor to turbines. Can be placed under walls and other buildings.
steamValve.label,Steam valve,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Steam valve
steamValve.description,Opens or closes connections between steam pipes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Opens or closes connections between steam pipes.
waterPipe.label,cold water pipe,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,cold water pipe
waterPipe.description,Pipes for pumping cold water from the turbine or heat exchanger back to the core. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Pipes for pumping cold water from the turbine or heat exchanger back to the core. Can be placed under walls and other buildings.
waterPipeHidden.label,cold water pipe (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,cold water pipe (hidden)
waterPipeHidden.description,Hidden pipes for pumping cold water from the turbine or heat exchanger back to the core. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden pipes for pumping cold water from the turbine or heat exchanger back to the core. Can be placed under walls and other buildings.
waterValve.label,Cold water valve,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Cold water valve
waterValve.description,Opens or closes connections between cold water pipes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Opens or closes connections between cold water pipes.
HighVoltage.label,High Voltage,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,High Voltage
HighVoltage.description,Cable for transporting high voltage power from turbines to transformers. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Cable for transporting high voltage power from turbines to transformers. Can be placed under walls and other buildings.
HighVoltageHidden.label,high voltage (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,high voltage (hidden)
HighVoltageHidden.description,Hidden cable for transporting high voltage power from turbines to transformers. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden cable for transporting high voltage power from turbines to transformers. Can be placed under walls and other buildings.
controllerLoom.label,Console Loom,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Console Loom
controllerLoom.description,Wiring loom for transmitting signals between a core and a control console. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Wiring loom for transmitting signals between a core and a control console. Can be placed under walls and other buildings.
controllerLoomHidden.label,console loom (hidden),label,RimatomicsThingDef/RimatomicsThingDef.xml,def,console loom (hidden)
controllerLoomHidden.description,Hidden wiring loom for transmitting signals between a core and a control console. Can be placed under walls and other buildings.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Hidden wiring loom for transmitting signals between a core and a control console. Can be placed under walls and other buildings.
NuclearResearchBench.label,Rimatomics research bench,label,ThingDef/ThingDef.xml,def,Rimatomics research bench
NuclearResearchBench.description,Contains Rimatomics research projects. Requires power.,description,ThingDef/ThingDef.xml,def,Contains Rimatomics research projects. Requires power.
TableRimatomicsMachining.label,Rimatomics machining table,label,ThingDef/ThingDef.xml,def,Rimatomics machining table
TableRimatomicsMachining.description,A work station for assembling Rimatomics technologies,description,ThingDef/ThingDef.xml,def,A work station for assembling Rimatomics technologies
ResearchReactor.label,Research Reactor,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Research Reactor
ResearchReactor.description,Research reactor.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Research reactor.
WeaponsBench.label,Weapons Research Bench,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Weapons Research Bench
WeaponsBench.description,Weapons research bench.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Weapons research bench.
PlutoniumProcessor.label,Plutonium Processor,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Plutonium Processor
PlutoniumProcessor.description,A machine that uses chemicals to separate fissionable plutonium from spent nuclear fuel.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,A machine that uses chemicals to separate fissionable plutonium from spent nuclear fuel.
RimatomicsRTG.label,R.T.G,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,R.T.G
RimatomicsRTG.description,An electrical generator that uses an array of thermocouples to convert the heat released by the decay of a suitable radioactive material into electricity.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,An electrical generator that uses an array of thermocouples to convert the heat released by the decay of a suitable radioactive material into electricity.
ReactorCoreA.label,Reactor Type A,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Reactor Type A
ReactorCoreA.description,Rimatomics thermal reactor core with 21 fuel assembly capacity. A reactor core contains the fuel components where nuclear reactions take place and heat is generated,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Rimatomics thermal reactor core with 21 fuel assembly capacity. A reactor core contains the fuel components where nuclear reactions take place and heat is generated
ReactorCoreB.label,Reactor Type X,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Reactor Type X
ReactorCoreB.description,An advanced breeder reactor design which can generate more fissile material than it consumes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,An advanced breeder reactor design which can generate more fissile material than it consumes.
ReactorCoreC.label,Reactor Type V,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Reactor Type V
ReactorCoreC.description,A massive advanced breeder reactor design which can generate more fissile material than it consumes.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,A massive advanced breeder reactor design which can generate more fissile material than it consumes.
Turbine.label,Thor Turbine,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Thor Turbine
Turbine.description,A turbine driven by steam which turns a generator to produce electricity. The Thor has a maximum power output of 100 Kilowatts,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,A turbine driven by steam which turns a generator to produce electricity. The Thor has a maximum power output of 100 Kilowatts
BigTurbine.label,Zeus Turbine,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Zeus Turbine
BigTurbine.description,A turbine driven by steam which turns a generator to produce electricity. The Zeus has a maximum power output of 1 Megawatt,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,A turbine driven by steam which turns a generator to produce electricity. The Zeus has a maximum power output of 1 Megawatt
CoolingRadiator.label,Radiator,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Radiator
CoolingRadiator.description,Small air coolers designed to provide cooling for small nuclear reactors when resources or space is limited.\n25kW cooling capacity,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Small air coolers designed to provide cooling for small nuclear reactors when resources or space is limited.(PH_1)25kW cooling capacity
CoolingWater.label,Water Cooling,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Water Cooling
CoolingWater.description,"Provides large amounts of cooling to nuclear reactors by using cold water from rivers, lakes or oceans.\n250kW cooling capacity",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Provides large amounts of cooling to nuclear reactors by using cold water from rivers, lakes or oceans.(PH_1)250kW cooling capacity"
CoolingTower.label,Cooling Tower,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Cooling Tower
CoolingTower.description,Very large air coolers designed to provide large amounts of cooling for nuclear reactors when no natural bodies of water are available.\n250kW cooling capacity,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Very large air coolers designed to provide large amounts of cooling for nuclear reactors when no natural bodies of water are available.(PH_1)250kW cooling capacity
Transformer.label,High Voltage Transformer,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,High Voltage Transformer
Transformer.description,"Provides the final voltage transformation from Turbine Generators, stepping down the voltage used in high voltage lines to the level used by power conduits",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Provides the final voltage transformation from Turbine Generators, stepping down the voltage used in high voltage lines to the level used by power conduits"
ReactorControl.label,reactor console,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,reactor console
ReactorControl.description,"Computer system designed to control nuclear reactors. Send a colonist to man the station to access the controls, multiple controls can be open at the same time",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Computer system designed to control nuclear reactors. Send a colonist to man the station to access the controls, multiple controls can be open at the same time"
storagePool.label,Storage Pool,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Storage Pool
storagePool.description,"A storage pool for safely storing spent nuclear fuel rods, water in the pool absorbs radiation, fuel must be manually removed from the pool before it can be used",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"A storage pool for safely storing spent nuclear fuel rods, water in the pool absorbs radiation, fuel must be manually removed from the pool before it can be used"
RadiationDetector.label,Radiation Detector,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Radiation Detector
RadiationDetector.description,"Radiation detector, can be placed near reactors to detect radiation leaks",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Radiation detector, can be placed near reactors to detect radiation leaks"
RadiationShielding.label,Reinforced DU Wall,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Reinforced DU Wall
RadiationShielding.description,"Very strong wall that is reinforced with depleted uranium, providing full shielding against radiation",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"Very strong wall that is reinforced with depleted uranium, providing full shielding against radiation"
ReactorSacrophagus.label,Sarcophagus Type A,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Sarcophagus Type A
ReactorSacrophagusB.label,Sarcophagus Type X,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Sarcophagus Type X
ReactorSacrophagusC.label,Sarcophagus Type V,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Sarcophagus Type V
DU_Blastdoor.label,DU Blast door,label,ThingDef/ThingDef.xml,def,DU Blast door
DU_Blastdoor.description,"Very strong blast doors that are reinforced with depleted uranium, providing full shielding against radiation.",description,ThingDef/ThingDef.xml,def,"Very strong blast doors that are reinforced with depleted uranium, providing full shielding against radiation."
PPC.label,PPC,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,PPC
PPC.description,"The RA-P3 Pulsed Power Capacitor, stores large amounts of energy in a bank of ultra capacitors, which can be discharged in a single pulse by compatible Rimatomics energy weapons",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-P3 Pulsed Power Capacitor, stores large amounts of energy in a bank of ultra capacitors, which can be discharged in a single pulse by compatible Rimatomics energy weapons"
PPCWeaponsConsole.label,SACS,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,SACS
PPCWeaponsConsole.description,"The RA-c85 Semi Automated Command Station, is required by all Rimatomics energy weapons, may require manning for certain weapons to function fully.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-c85 Semi Automated Command Station, is required by all Rimatomics energy weapons, may require manning for certain weapons to function fully."
RadarDish.label,TACS,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,TACS
RadarDish.description,"The RA-92 Target Acquisition and Communication System, uses a combination of technologies to track land and air based targets and communicate with weapon systems.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-92 Target Acquisition and Communication System, uses a combination of technologies to track land and air based targets and communicate with weapon systems."
PPCADS.label,ADS,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,ADS
PPCADS.description,"The RA-22 Active Denial System (ADS) is a non-lethal, directed-energy weapon designed for area denial and crowd control. It heats the skin of targeted human subjects causing them to break rank and flee. Does not require line of sight. Requires a manned SACS.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-22 Active Denial System (ADS) is a non-lethal, directed-energy weapon designed for area denial and crowd control. It heats the skin of targeted human subjects causing them to break rank and flee. Does not require line of sight. Requires a manned SACS."
ADS_Dish.label,ADS Dish,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,ADS Dish
ADS_Dish.description,ADS Dish.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,ADS Dish.
PPCTeslaCoil.label,Tesla Coil,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Tesla Coil
PPCTeslaCoil.description,"The RA-42T Tesla Coil delivers a huge electrical arc discharge to its targets resulting in severe burns or death. 100% accurate, medium range, sets targets on fire. Automatic targeting and firing. Manned SACS required for manual targeting.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-42T Tesla Coil delivers a huge electrical arc discharge to its targets resulting in severe burns or death. 100% accurate, medium range, sets targets on fire. Automatic targeting and firing. Manned SACS required for manual targeting."
Tesla_Coil_Arc_Discharger.label,Tesla Coil Arc Discharger,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Tesla Coil Arc Discharger
Tesla_Coil_Arc_Discharger.description,Tesla Coil Arc Discharger.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Tesla Coil Arc Discharger.
PPCHEL.label,HEL,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,HEL
PPCHEL.description,"The RA-702 High Energy Laser (HEL) destroys enemy airborne projectiles such as mortar shells. When a mortar is fired the system will check if the shell will pass through the range of a HEL, and attempt to track the target and fire once it is in range.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-702 High Energy Laser (HEL) destroys enemy airborne projectiles such as mortar shells. When a mortar is fired the system will check if the shell will pass through the range of a HEL, and attempt to track the target and fire once it is in range."
HEL_Laser.label,HEL Laser,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,HEL Laser
HEL_Laser.description,HEL Laser.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,HEL Laser.
PPCRailgun.label,Punisher,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Punisher
PPCRailgun.description,The RA-1802D Punisher is a 25 round magazine fed railgun platform which uses large electromagnetic pulses to launch sabot projectiles to extreme velocities and ranges. Requires line of sight. Fire mission does not require line of sight. Manned SACS required for manual targeting. Requires a manned SACS.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,The RA-1802D Punisher is a 25 round magazine fed railgun platform which uses large electromagnetic pulses to launch sabot projectiles to extreme velocities and ranges. Requires line of sight. Fire mission does not require line of sight. Manned SACS required for manual targeting. Requires a manned SACS.
Railgun_Cannon.label,Punisher Railgun,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Punisher Railgun
Railgun_Cannon.description,Railgun Railgun.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Railgun Railgun.
PPCObelisk.label,Obelisk,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Obelisk
PPCObelisk.description,The RA-2152-X Obelisk is a directed energy weapon that uses a focused solid state laser to vaporize targets. 100% accurate with long range and devastating power. Automatic targeting and firing. Manned SACS required for manual targeting,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,The RA-2152-X Obelisk is a directed energy weapon that uses a focused solid state laser to vaporize targets. 100% accurate with long range and devastating power. Automatic targeting and firing. Manned SACS required for manual targeting
Obelisk_Laser.label,Obelisk Laser,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Obelisk Laser
Obelisk_Laser.description,Obelisk Laser.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Obelisk Laser.
PPCMarauder.label,Marauder,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Marauder
PPCMarauder.description,"The RA-3b Marauder is a multi-barrel coaxial plasma railgun platform, large electromagnetic pulses fire a burst of accelerated plasma toroids to extreme velocities causing explosive radiation emitting impacts. Requires a manned SACS.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-3b Marauder is a multi-barrel coaxial plasma railgun platform, large electromagnetic pulses fire a burst of accelerated plasma toroids to extreme velocities causing explosive radiation emitting impacts. Requires a manned SACS."
Marauder_Railgun.label,Marauder Railgun,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Marauder Railgun
Marauder_Railgun.description,Marauder Railgun.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,Marauder Railgun.
Bullet_PlasmaToroid.label,Plasma Toroid,label,ThingDef/ThingDef.xml,def,Plasma Toroid
RimatomicsShieldGenerator.label,Sentinel,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Sentinel
RimatomicsShieldGenerator.description,"The RA-S4 Sentinel is an energy shield that uses a combination of lasers, microwaves and arc discharges to create plasma fields which can intercept physical or energy based projectile weapons. A sensor detects a shockwave-producing event, determining a direction and distance of the shockwave relative to a defended target and calculates a firing plan, the device then attenuates the shockwave event using reflection, refraction, dispersion, absorption and momentum transfer.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"The RA-S4 Sentinel is an energy shield that uses a combination of lasers, microwaves and arc discharges to create plasma fields which can intercept physical or energy based projectile weapons. A sensor detects a shockwave-producing event, determining a direction and distance of the shockwave relative to a defended target and calculates a firing plan, the device then attenuates the shockwave event using reflection, refraction, dispersion, absorption and momentum transfer."
MissileSilo.label,Liberator,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,Liberator
MissileSilo.description,The RA-1776b Liberator is a self contained all-in-one strategic missile manufacturing and launching facility with a 5 missile magazine capacity. Requires a manned SACS to function.,description,RimatomicsThingDef/RimatomicsThingDef.xml,def,The RA-1776b Liberator is a self contained all-in-one strategic missile manufacturing and launching facility with a 5 missile magazine capacity. Requires a manned SACS to function.
notReal.label,notReal,label,ThingDef/ThingDef.xml,def,notReal
RocketEngine.label,Rocket Engine,label,ThingDef/ThingDef.xml,def,Rocket Engine
RocketEngine.description,Engines for building rocket propelled machines.,description,ThingDef/ThingDef.xml,def,Engines for building rocket propelled machines.
MissileFuselage.label,Missile Fuselage,label,ThingDef/ThingDef.xml,def,Missile Fuselage
MissileFuselage.description,Fuselage for building strategic missiles.,description,ThingDef/ThingDef.xml,def,Fuselage for building strategic missiles.
FissionWarhead.label,Nuclear Warhead,label,ThingDef/ThingDef.xml,def,Nuclear Warhead
FissionWarhead.description,An explosive device that derives its destructive force from nuclear reactions.,description,ThingDef/ThingDef.xml,def,An explosive device that derives its destructive force from nuclear reactions.
ICBM_Fission.label,strategic missile,label,ThingDef/ThingDef.xml,def,strategic missile
NuclearWarheadIncoming.label,warhead incoming,label,ThingDef/ThingDef.xml,def,warhead incoming
ICBMStrike.label,strategic missile strike,label,ThingDef/ThingDef.xml,def,strategic missile strike
turbineBlade.label,Turbine Blades,label,ThingDef/ThingDef.xml,def,Turbine Blades
turbineBlade.description,Used to construct generators.,description,ThingDef/ThingDef.xml,def,Used to construct generators.
UraniumPellets.label,Uranium Pellets,label,ThingDef/ThingDef.xml,def,Uranium Pellets
UraniumPellets.description,Pellets of uranium used in the construction of nuclear fuel rods.,description,ThingDef/ThingDef.xml,def,Pellets of uranium used in the construction of nuclear fuel rods.
Plutonium.label,plutonium,label,ThingDef/ThingDef.xml,def,plutonium
Plutonium.description,A case of plutonium used to create nuclear weapons or nuclear fuel rods.,description,ThingDef/ThingDef.xml,def,A case of plutonium used to create nuclear weapons or nuclear fuel rods.
DepletedUraniumPellets.label,Depleted Uranium,label,ThingDef/ThingDef.xml,def,Depleted Uranium
DepletedUraniumPellets.description,Pellets of depleted uranium used in the construction of nuclear fuel rods.,description,ThingDef/ThingDef.xml,def,Pellets of depleted uranium used in the construction of nuclear fuel rods.
FuelRods.label,fuel rods,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,fuel rods
FuelRods.description,"A group of rods filled with uranium pellets, when loaded in a reactor core they generate heat which can be used to drive a turbine.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"A group of rods filled with uranium pellets, when loaded in a reactor core they generate heat which can be used to drive a turbine."
FuelRodsMOX.label,fuel rods MOX,label,RimatomicsThingDef/RimatomicsThingDef.xml,def,fuel rods MOX
FuelRodsMOX.description,"A group of rods filled with a mix of uranium and plutonium, when loaded in a reactor core they generate heat which can be used to drive a turbine.",description,RimatomicsThingDef/RimatomicsThingDef.xml,def,"A group of rods filled with a mix of uranium and plutonium, when loaded in a reactor core they generate heat which can be used to drive a turbine."
ChunkRadioactiveSlag.label,radioactive slag chunk,label,ThingDef/ThingDef.xml,def,radioactive slag chunk
